id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
333570151,2013,1,postseason,2013-12-23T19:00:00.000Z,,true,false,20053,,,151,East Carolina,Conference USA,37,14,3,0,20,0.9138060949098916,1635,1643,195,Ohio,Mid-American,20,0,14,3,3,0.08619390509010838,1237,1229,5.1564031154263,,BEEF 'O' BRADY'S BOWL ST. PETERSBURG
333580204,2013,1,postseason,2013-12-25T01:00:00.000Z,,true,false,29106,3610,Aloha Stadium,204,Oregon State,Pac-12,38,17,14,7,0,0.8719192736180884,1578,1639,68,Boise State,Mountain West,23,3,3,7,10,0.1280807263819116,1791,1730,1.95230323715726,,SHERATON HAWAI'I BOWL
333600189,2013,1,postseason,2013-12-26T23:00:00.000Z,,true,false,26259,,,189,Bowling Green,Mid-American,27,3,7,10,7,0.2514169368606983,1805,1791,221,Pittsburgh,ACC,30,7,10,3,10,0.7485830631393017,1531,1545,6.13985304882543,,LITTLE CAESARS BOWL
333602459,2013,1,postseason,2013-12-27T02:30:00.000Z,,true,false,23408,3932,Qualcomm Stadium,2459,Northern Illinois,Mid-American,14,0,7,0,7,0.8174433148578404,1744,1738,328,Utah State,Mountain West,21,3,3,7,8,0.1825566851421596,1767,1773,6.42607454966888,,SAN DIEGO COUNTY CREDIT UNION POINSETTIA BOWL
333610120,2013,1,postseason,2013-12-27T19:30:00.000Z,,true,false,30163,3852,Navy-Marine Corps Memorial Stadium,120,Maryland,ACC,20,7,6,0,7,0.7532978221659182,1473,1473,276,Marshall,Conference USA,31,14,3,0,14,0.24670217783408177,1691,1691,8.16620307127107,,MILITARY BOWL - PRES. BY NORTHROP GRUMMAN
333610135,2013,1,postseason,2013-12-27T23:00:00.000Z,,true,false,32327,,,135,Minnesota,Big Ten,17,0,3,0,14,0.5613136028352671,1572,1562,183,Syracuse,ACC,21,0,7,7,7,0.4386863971647329,1415,1425,7.45423511558661,,TEXAS BOWL
333610264,2013,1,postseason,2013-12-28T02:30:00.000Z,,true,false,34136,,,264,Washington,Pac-12,31,7,14,7,3,0.2193310472421407,1816,1850,252,BYU,FBS Independents,16,0,16,0,0,0.7806689527578593,1766,1732,3.3506075570465,,FIGHT HUNGER BOWL
333620087,2013,1,postseason,2013-12-28T17:00:00.000Z,,true,false,47122,,,87,Notre Dame,FBS Independents,29,10,3,3,13,0.9330008147920302,1773,1774,164,Rutgers,American Athletic,16,10,3,0,3,0.06699918520796977,1394,1393,4.63701267107297,,NEW ERA PINSTRIPE BOWL
333620153,2013,1,postseason,2013-12-28T20:20:00.000Z,,true,false,45211,,,153,North Carolina,ACC,39,16,7,13,3,0.8739817332454908,1770,1825,2132,Cincinnati,American Athletic,17,0,3,7,7,0.12601826675450922,1711,1656,2.26862728279514,,BELK BOWL
333620097,2013,1,postseason,2013-12-28T23:45:00.000Z,,true,false,51098,,,97,Louisville,American Athletic,36,6,16,7,7,0.9992579628087785,1861,1909,2390,Miami,ACC,9,2,0,0,7,0.0007420371912214563,1601,1553,2.53996735516292,,RUSSELL ATHLETIC BOWL
333622306,2013,1,postseason,2013-12-29T03:15:00.000Z,,true,false,53284,3947,Sun Devil Stadium,2306,Kansas State,Big 12,31,14,7,0,10,0.9811369229750908,1818,1861,130,Michigan,Big Ten,14,3,3,0,8,0.01886307702490919,1794,1751,1.91413509364759,,BUFFALO WILD WINGS BOWL
333642426,2013,1,postseason,2013-12-30T16:45:00.000Z,,true,false,39246,3616,Amon G. Carter Stadium,2426,Navy,FBS Independents,24,7,3,0,14,0.9397436829001764,1499,1537,2393,Middle Tennessee,Conference USA,6,3,3,0,0,0.0602563170998236,1397,1359,2.76378532903525,,BELL HELICOPTER ARMED FORCES BOWL
